match_id,match_date,kick_off,home_score,away_score,match_status,match_status_360,last_updated,last_updated_360,match_week,competition_id,competition_country_name,competition_name,competition,season_id,season,home_team_id,home_team,home_team_gender,home_team_group,home_team_country_id,home_team_country_name,away_team_id,away_team,away_team_gender,away_team_group,away_team_country_id,away_team_country_name,competition_stage_id,competition_stage,stadium_id,stadium,stadium_country_id,stadium_country_name,referee_id,referee,referee_country_id,referee_country_name,home_managers,away_managers,home_manager_id,home_manager_name,home_manager_nickname,home_manager_dob,home_manager_country_id,home_manager_country_name,away_manager_id,away_manager_name,away_manager_nickname,away_manager_dob,away_manager_country_id,away_manager_country_name,data_version,shot_fidelity_version,xy_fidelity_version,tournament
3938645,2024-06-26,16:00:00.000,0,0,available,available,2026-05-01T09:34:44.803734,2026-05-01T09:36:29.685734,3,55,Europe,UEFA Euro,Europe - UEFA Euro,282,2024,911,Ukraine,male,,238,Ukraine,782,Belgium,male,,22,Belgium,10,Group Stage,369,MHPArena,85,Germany,8.0,Anthony Taylor,68.0,England,Sergiy Rebrov,Domenico Tedesco,2672,Sergiy Rebrov,,1974-06-03,238,Ukraine,48,Domenico Tedesco,,1985-09-12,85,Germany,1.1.0,2,2,Euro 2024 (Held-out Test)
3930184,2024-06-26,22:00:00.000,1,2,available,available,2024-08-15T15:36:29.017341,2024-09-09T09:27:36.815106,3,55,Europe,UEFA Euro,Europe - UEFA Euro,282,2024,912,Czech Republic,male,,60,Czech Republic,909,Turkey,male,,233,Turkey,10,Group Stage,379,Volksparkstadion,85,Germany,1011397.0,István Kovács,187.0,Romania,Ivan Hašek,Vincenzo Montella,1000468,Ivan Hašek,,1963-09-06,60,Czech Republic,232,Vincenzo Montella,,1974-06-18,112,Italy,1.1.0,2,2,Euro 2024 (Held-out Test)
3941022,2024-07-02,19:00:00.000,1,2,available,available,2026-04-28T18:45:46.987394,2026-04-28T18:48:43.304922,4,55,Europe,UEFA Euro,Europe - UEFA Euro,282,2024,915,Austria,male,,15,Austria,909,Turkey,male,,233,Turkey,33,Round of 16,376,Red Bull Arena,85,Germany,2445.0,Artur Manuel Ribeiro Soares Dias,183.0,Portugal,Ralf Rangnick,Vincenzo Montella,380,Ralf Rangnick,,1958-06-29,85,Germany,232,Vincenzo Montella,,1974-06-18,112,Italy,1.1.0,2,2,Euro 2024 (Held-out Test)
3941021,2024-07-02,16:00:00.000,0,3,available,available,2026-04-28T18:44:35.399441,2026-04-28T18:46:09.953777,4,55,Europe,UEFA Euro,Europe - UEFA Euro,282,2024,905,Romania,male,,187,Romania,941,Netherlands,male,,160,Netherlands,33,Round of 16,4867,Allianz Arena,85,Germany,241.0,Felix Zwayer,85.0,Germany,Edward Iordănescu,Ronald Koeman,6237,Edward Iordănescu,,1978-06-16,187,Romania,676,Ronald Koeman,,1963-03-21,160,Netherlands,1.1.0,2,2,Euro 2024 (Held-out Test)
3941020,2024-07-01,19:00:00.000,0,0,available,available,2026-04-28T18:42:19.506332,2026-04-28T18:43:22.855246,4,55,Europe,UEFA Euro,Europe - UEFA Euro,282,2024,780,Portugal,male,,183,Portugal,944,Slovenia,male,,208,Slovenia,33,Round of 16,116458,Deutsche Bank Park,85,Germany,269.0,Daniele Orsato,112.0,Italy,Roberto Martínez Montoliú,Matjaž Kek,263,Roberto Martínez Montoliú,Roberto Martínez,1973-07-13,214,Spain,1733,Matjaž Kek,,1961-09-09,208,Slovenia,1.1.0,2,2,Euro 2024 (Held-out Test)
3941018,2024-06-30,19:00:00.000,4,1,available,available,2026-04-28T18:39:39.065203,2026-04-28T18:40:26.717452,4,55,Europe,UEFA Euro,Europe - UEFA Euro,282,2024,772,Spain,male,,214,Spain,2138,Georgia,male,,84,Georgia,33,Round of 16,363,RheinEnergieStadion,85,Germany,79.0,François Letexier,78.0,France,Luis de la Fuente Castillo,Willy Sagnol,5588,Luis de la Fuente Castillo,Luis de la Fuente,1961-06-21,214,Spain,752,Willy Sagnol,,1977-03-18,78,France,1.1.0,2,2,Euro 2024 (Held-out Test)
3941017,2024-06-30,16:00:00.000,2,1,available,available,2026-04-28T18:41:06.699931,2026-04-28T18:44:10.985963,4,55,Europe,UEFA Euro,Europe - UEFA Euro,282,2024,768,England,male,,68,England,908,Slovakia,male,,207,Slovakia,33,Round of 16,370,VELTINS-Arena,85,Germany,845.0,Halil Umut Meler,233.0,Turkey,Gareth Southgate,Francesco Calzona,277,Gareth Southgate,,1970-09-03,68,England,1002171,Francesco Calzona,,1968-10-24,112,Italy,1.1.0,2,2,Euro 2024 (Held-out Test)
3930182,2024-06-25,19:00:00.000,0,0,available,available,2026-05-01T19:47:28.693557,2026-05-01T19:50:34.375873,3,55,Europe,UEFA Euro,Europe - UEFA Euro,282,2024,776,Denmark,male,,61,Denmark,786,Serbia,male,,203,Serbia,10,Group Stage,4867,Allianz Arena,85,Germany,79.0,François Letexier,78.0,France,Kasper Hjulmand,Dragan Stojković,255,Kasper Hjulmand,,1972-04-09,61,Denmark,5908,Dragan Stojković,,1965-03-03,203,Serbia,1.1.0,2,2,Euro 2024 (Held-out Test)
3930179,2024-06-24,19:00:00.000,0,1,available,available,2026-05-01T19:46:24.060159,2026-05-01T19:51:26.189211,3,55,Europe,UEFA Euro,Europe - UEFA Euro,282,2024,906,Albania,male,,3,Albania,772,Spain,male,,214,Spain,10,Group Stage,4866,Merkur Spiel-Arena,85,Germany,1062.0,Glenn Nyberg,220.0,Sweden,Sylvio Mendes Campos Junior,Luis de la Fuente Castillo,1877,Sylvio Mendes Campos Junior,Sylvinho,1974-04-12,31,Brazil,5588,Luis de la Fuente Castillo,Luis de la Fuente,1961-06-21,214,Spain,1.1.0,2,2,Euro 2024 (Held-out Test)
3940983,2024-06-29,19:00:00.000,2,0,available,available,2026-04-28T18:38:21.125369,2026-04-28T18:40:57.190664,4,55,Europe,UEFA Euro,Europe - UEFA Euro,282,2024,770,Germany,male,,85,Germany,776,Denmark,male,,61,Denmark,33,Round of 16,373,Signal-Iduna-Park,85,Germany,1.0,Michael Oliver,68.0,England,Julian Nagelsmann,Kasper Hjulmand,445,Julian Nagelsmann,,1987-07-23,85,Germany,255,Kasper Hjulmand,,1972-04-09,61,Denmark,1.1.0,2,2,Euro 2024 (Held-out Test)
3940878,2024-06-29,16:00:00.000,2,0,available,available,2026-04-28T18:37:13.038356,2026-04-28T18:38:32.857625,4,55,Europe,UEFA Euro,Europe - UEFA Euro,282,2024,773,Switzerland,male,,221,Switzerland,914,Italy,male,,112,Italy,33,Round of 16,367,Olympiastadion Berlin,85,Germany,367.0,Szymon Marciniak,182.0,Poland,Murat Yakin,Luciano Spalletti,2832,Murat Yakin,,1974-09-15,221,Switzerland,399,Luciano Spalletti,,1959-03-07,112,Italy,1.1.0,2,2,Euro 2024 (Held-out Test)
3930177,2024-06-23,19:00:00.000,0,1,available,available,2026-05-01T19:44:18.003020,2026-05-01T19:47:15.307446,3,55,Europe,UEFA Euro,Europe - UEFA Euro,282,2024,942,Scotland,male,,201,Scotland,916,Hungary,male,,103,Hungary,10,Group Stage,369,MHPArena,85,Germany,1094.0,Facundo Tello Figueroa,11.0,Argentina,Steve Clarke,Marco Rossi,510,Steve Clarke,,1963-08-29,201,Scotland,3616,Marco Rossi,,1964-09-09,112,Italy,1.1.0,2,2,Euro 2024 (Held-out Test)
3930173,2024-06-21,19:00:00.000,0,0,available,available,2026-05-01T19:51:17.821277,2026-05-01T19:55:53.005892,2,55,Europe,UEFA Euro,Europe - UEFA Euro,282,2024,941,Netherlands,male,,160,Netherlands,771,France,male,,78,France,10,Group Stage,5249,Trainingszentrum RB Leipzig Platz 1,85,Germany,8.0,Anthony Taylor,68.0,England,Ronald Koeman,Didier Deschamps,676,Ronald Koeman,,1963-03-21,160,Netherlands,545,Didier Deschamps,,1968-10-15,78,France,1.1.0,2,2,Euro 2024 (Held-out Test)
3930172,2024-06-20,19:00:00.000,1,0,available,available,2026-05-01T19:49:03.402539,2026-05-01T19:51:56.234934,2,55,Europe,UEFA Euro,Europe - UEFA Euro,282,2024,772,Spain,male,,214,Spain,914,Italy,male,,112,Italy,10,Group Stage,370,VELTINS-Arena,85,Germany,943.0,Slavko Vinčić,208.0,Slovenia,Luis de la Fuente Castillo,Luciano Spalletti,5588,Luis de la Fuente Castillo,Luis de la Fuente,1961-06-21,214,Spain,399,Luciano Spalletti,,1959-03-07,112,Italy,1.1.0,2,2,Euro 2024 (Held-out Test)
3930167,2024-06-19,13:00:00.000,2,2,available,available,2026-05-01T19:44:26.796333,2026-05-01T19:48:07.889956,2,55,Europe,UEFA Euro,Europe - UEFA Euro,282,2024,785,Croatia,male,,56,Croatia,906,Albania,male,,3,Albania,10,Group Stage,379,Volksparkstadion,85,Germany,79.0,François Letexier,78.0,France,Zlatko Dalić,Sylvio Mendes Campos Junior,307,Zlatko Dalić,,1966-10-26,56,Croatia,1877,Sylvio Mendes Campos Junior,Sylvinho,1974-04-12,31,Brazil,1.1.0,2,2,Euro 2024 (Held-out Test)
3930168,2024-06-19,16:00:00.000,2,0,available,available,2026-05-01T19:46:44.244653,2026-05-01T19:52:50.304198,2,55,Europe,UEFA Euro,Europe - UEFA Euro,282,2024,770,Germany,male,,85,Germany,916,Hungary,male,,103,Hungary,10,Group Stage,369,MHPArena,85,Germany,293.0,Danny Desmond Makkelie,160.0,Netherlands,Julian Nagelsmann,Marco Rossi,445,Julian Nagelsmann,,1987-07-23,85,Germany,3616,Marco Rossi,,1964-09-09,112,Italy,1.1.0,2,2,Euro 2024 (Held-out Test)
3930165,2024-06-17,19:00:00.000,0,1,available,available,2026-05-01T19:50:29.633847,2026-05-01T19:54:15.076346,1,55,Europe,UEFA Euro,Europe - UEFA Euro,282,2024,915,Austria,male,,15,Austria,771,France,male,,78,France,10,Group Stage,4866,Merkur Spiel-Arena,85,Germany,183.0,Jesús Gil Manzano,214.0,Spain,Ralf Rangnick,Didier Deschamps,380,Ralf Rangnick,,1958-06-29,85,Germany,545,Didier Deschamps,,1968-10-15,78,France,1.1.0,2,2,Euro 2024 (Held-out Test)
3930164,2024-06-17,16:00:00.000,0,1,available,available,2026-05-01T19:51:32.944920,2026-05-01T19:54:50.996052,1,55,Europe,UEFA Euro,Europe - UEFA Euro,282,2024,782,Belgium,male,,22,Belgium,908,Slovakia,male,,207,Slovakia,10,Group Stage,116458,Deutsche Bank Park,85,Germany,845.0,Halil Umut Meler,233.0,Turkey,Domenico Tedesco,Francesco Calzona,48,Domenico Tedesco,,1985-09-12,85,Germany,1002171,Francesco Calzona,,1968-10-24,112,Italy,1.1.0,2,2,Euro 2024 (Held-out Test)
3930161,2024-06-15,19:00:00.000,2,1,available,available,2026-05-01T19:47:11.911723,2026-05-01T19:51:21.306089,1,55,Europe,UEFA Euro,Europe - UEFA Euro,282,2024,914,Italy,male,,112,Italy,906,Albania,male,,3,Albania,10,Group Stage,373,Signal-Iduna-Park,85,Germany,241.0,Felix Zwayer,85.0,Germany,Luciano Spalletti,Sylvio Mendes Campos Junior,399,Luciano Spalletti,,1959-03-07,112,Italy,1877,Sylvio Mendes Campos Junior,Sylvinho,1974-04-12,31,Brazil,1.1.0,2,2,Euro 2024 (Held-out Test)
3930183,2024-06-26,16:00:00.000,1,1,available,available,2026-05-01T19:50:13.356763,2026-05-01T19:54:31.470252,3,55,Europe,UEFA Euro,Europe - UEFA Euro,282,2024,908,Slovakia,male,,207,Slovakia,905,Romania,male,,187,Romania,10,Group Stage,116458,Deutsche Bank Park,85,Germany,225.0,Daniel Siebert,85.0,Germany,Francesco Calzona,Edward Iordănescu,1002171,Francesco Calzona,,1968-10-24,112,Italy,6237,Edward Iordănescu,,1978-06-16,187,Romania,1.1.0,2,2,Euro 2024 (Held-out Test)
3930175,2024-06-22,19:00:00.000,2,0,available,available,2026-05-01T19:52:16.451217,2026-05-01T19:54:56.604789,2,55,Europe,UEFA Euro,Europe - UEFA Euro,282,2024,782,Belgium,male,,22,Belgium,905,Romania,male,,187,Romania,10,Group Stage,363,RheinEnergieStadion,85,Germany,367.0,Szymon Marciniak,182.0,Poland,Domenico Tedesco,Edward Iordănescu,48,Domenico Tedesco,,1985-09-12,85,Germany,6237,Edward Iordănescu,,1978-06-16,187,Romania,1.1.0,2,2,Euro 2024 (Held-out Test)
3930158,2024-06-14,19:00:00.000,5,1,available,available,2026-05-01T19:43:49.048383,2026-05-01T19:44:28.668814,1,55,Europe,UEFA Euro,Europe - UEFA Euro,282,2024,770,Germany,male,,85,Germany,942,Scotland,male,,201,Scotland,10,Group Stage,4867,Allianz Arena,85,Germany,76.0,Clément Turpin,78.0,France,Julian Nagelsmann,Steve Clarke,445,Julian Nagelsmann,,1987-07-23,85,Germany,510,Steve Clarke,,1963-08-29,201,Scotland,1.1.0,2,2,Euro 2024 (Held-out Test)
